airfoil,r_le,x_up_pt,z_up_pt,zxx_up_pt,x_lo_pt,z_lo_pt,zxx_lo_pt,z_te,dz_te,alpha_te,beta_te,alpha,Cl
Airfoil_40,0.0188866,0.528354,0.0939015,0.00841213,0.324719,-0.0922705,-1.43291,0.0,0.0,-14.9893,-2.15936,0,0.61471884
Airfoil_40,0.0188866,0.528354,0.0939015,0.00841213,0.324719,-0.0922705,-1.43291,0.0,0.0,-14.9893,-2.15936,6,0.95408864
Airfoil_40,0.0188866,0.528354,0.0939015,0.00841213,0.324719,-0.0922705,-1.43291,0.0,0.0,-14.9893,-2.15936,12,0.90957782
Airfoil_40,0.0188866,0.528354,0.0939015,0.00841213,0.324719,-0.0922705,-1.43291,0.0,0.0,-14.9893,-2.15936,14,0.75283298
Airfoil_40,0.0188866,0.528354,0.0939015,0.00841213,0.324719,-0.0922705,-1.43291,0.0,0.0,-14.9893,-2.15936,16,0.9132134
Airfoil_41,0.0159434,0.444314,0.0569689,-1.01786,0.300082,-0.149388,-0.421452,0.0,0.0,-4.45963,-2.74894,0,0.17326305
Airfoil_41,0.0159434,0.444314,0.0569689,-1.01786,0.300082,-0.149388,-0.421452,0.0,0.0,-4.45963,-2.74894,6,0.68427161
Airfoil_41,0.0159434,0.444314,0.0569689,-1.01786,0.300082,-0.149388,-0.421452,0.0,0.0,-4.45963,-2.74894,12,0.80748476
Airfoil_41,0.0159434,0.444314,0.0569689,-1.01786,0.300082,-0.149388,-0.421452,0.0,0.0,-4.45963,-2.74894,14,0.30847585
Airfoil_41,0.0159434,0.444314,0.0569689,-1.01786,0.300082,-0.149388,-0.421452,0.0,0.0,-4.45963,-2.74894,16,0.17248617
Airfoil_42,0.0147719,0.331955,0.0936497,-0.40491,0.418705,-0.00743964,0.463844,0.0,0.0,20.1655,-8.32311,0,0.22944276
Airfoil_42,0.0147719,0.331955,0.0936497,-0.40491,0.418705,-0.00743964,0.463844,0.0,0.0,20.1655,-8.32311,6,0.85564239
Airfoil_42,0.0147719,0.331955,0.0936497,-0.40491,0.418705,-0.00743964,0.463844,0.0,0.0,20.1655,-8.32311,12,1.26502764
Airfoil_42,0.0147719,0.331955,0.0936497,-0.40491,0.418705,-0.00743964,0.463844,0.0,0.0,20.1655,-8.32311,14,1.38358043
Airfoil_42,0.0147719,0.331955,0.0936497,-0.40491,0.418705,-0.00743964,0.463844,0.0,0.0,20.1655,-8.32311,16,1.47295711
Airfoil_43,0.0238188,0.547206,0.0827177,-0.555079,0.382852,0.0155991,0.0624749,0.0,0.0,17.6735,-3.14961,0,0.35415534
Airfoil_43,0.0238188,0.547206,0.0827177,-0.555079,0.382852,0.0155991,0.0624749,0.0,0.0,17.6735,-3.14961,6,0.96974728
Airfoil_43,0.0238188,0.547206,0.0827177,-0.555079,0.382852,0.0155991,0.0624749,0.0,0.0,17.6735,-3.14961,12,1.42649303
Airfoil_43,0.0238188,0.547206,0.0827177,-0.555079,0.382852,0.0155991,0.0624749,0.0,0.0,17.6735,-3.14961,14,1.55822847
Airfoil_43,0.0238188,0.547206,0.0827177,-0.555079,0.382852,0.0155991,0.0624749,0.0,0.0,17.6735,-3.14961,16,1.68209856
Airfoil_44,0.0214056,0.51379,0.0995205,-0.400044,0.349958,-0.0445112,0.510753,0.0,0.0,-22.5153,-2.50172,0,0.66132265
Airfoil_44,0.0214056,0.51379,0.0995205,-0.400044,0.349958,-0.0445112,0.510753,0.0,0.0,-22.5153,-2.50172,6,1.28316606
Airfoil_44,0.0214056,0.51379,0.0995205,-0.400044,0.349958,-0.0445112,0.510753,0.0,0.0,-22.5153,-2.50172,12,1.72834094
Airfoil_44,0.0214056,0.51379,0.0995205,-0.400044,0.349958,-0.0445112,0.510753,0.0,0.0,-22.5153,-2.50172,14,1.82899845
Airfoil_44,0.0214056,0.51379,0.0995205,-0.400044,0.349958,-0.0445112,0.510753,0.0,0.0,-22.5153,-2.50172,16,1.9294979
Airfoil_45,0.0177535,0.320996,0.077808,-0.943251,0.339132,-0.0583504,-1.21801,0.0,0.0,24.6883,-17.5696,0,-0.14716081
Airfoil_45,0.0177535,0.320996,0.077808,-0.943251,0.339132,-0.0583504,-1.21801,0.0,0.0,24.6883,-17.5696,6,0.43681495
Airfoil_45,0.0177535,0.320996,0.077808,-0.943251,0.339132,-0.0583504,-1.21801,0.0,0.0,24.6883,-17.5696,12,1.00218513
Airfoil_45,0.0177535,0.320996,0.077808,-0.943251,0.339132,-0.0583504,-1.21801,0.0,0.0,24.6883,-17.5696,14,0.79797756
Airfoil_45,0.0177535,0.320996,0.077808,-0.943251,0.339132,-0.0583504,-1.21801,0.0,0.0,24.6883,-17.5696,16,0.65607521
Airfoil_46,0.0177171,0.507871,0.107828,-0.98613,0.406771,-0.0503066,-0.297055,0.0,0.0,15.1289,-9.30483,0,0.12335862
Airfoil_46,0.0177171,0.507871,0.107828,-0.98613,0.406771,-0.0503066,-0.297055,0.0,0.0,15.1289,-9.30483,6,0.43724157
Airfoil_46,0.0177171,0.507871,0.107828,-0.98613,0.406771,-0.0503066,-0.297055,0.0,0.0,15.1289,-9.30483,12,0.87703608
Airfoil_46,0.0177171,0.507871,0.107828,-0.98613,0.406771,-0.0503066,-0.297055,0.0,0.0,15.1289,-9.30483,14,1.017131
Airfoil_46,0.0177171,0.507871,0.107828,-0.98613,0.406771,-0.0503066,-0.297055,0.0,0.0,15.1289,-9.30483,16,1.13854192
Airfoil_47,0.0183401,0.364416,0.101127,-1.70933,0.329547,-0.0515208,-1.03436,0.0,0.0,10.2369,-13.5763,0,-0.16581392
Airfoil_47,0.0183401,0.364416,0.101127,-1.70933,0.329547,-0.0515208,-1.03436,0.0,0.0,10.2369,-13.5763,6,0.43902184
Airfoil_47,0.0183401,0.364416,0.101127,-1.70933,0.329547,-0.0515208,-1.03436,0.0,0.0,10.2369,-13.5763,12,0.67551962
Airfoil_47,0.0183401,0.364416,0.101127,-1.70933,0.329547,-0.0515208,-1.03436,0.0,0.0,10.2369,-13.5763,14,0.7655806
Airfoil_47,0.0183401,0.364416,0.101127,-1.70933,0.329547,-0.0515208,-1.03436,0.0,0.0,10.2369,-13.5763,16,0.83387454
Airfoil_48,0.00943736,0.467586,0.0565758,-1.41873,0.421601,0.0227044,-1.8025,0.0,0.0,-2.92358,-3.75994,0,0.06909652
Airfoil_48,0.00943736,0.467586,0.0565758,-1.41873,0.421601,0.0227044,-1.8025,0.0,0.0,-2.92358,-3.75994,6,0.71292627
Airfoil_48,0.00943736,0.467586,0.0565758,-1.41873,0.421601,0.0227044,-1.8025,0.0,0.0,-2.92358,-3.75994,12,1.02984506
Airfoil_48,0.00943736,0.467586,0.0565758,-1.41873,0.421601,0.0227044,-1.8025,0.0,0.0,-2.92358,-3.75994,14,0.94852641
Airfoil_48,0.00943736,0.467586,0.0565758,-1.41873,0.421601,0.0227044,-1.8025,0.0,0.0,-2.92358,-3.75994,16,0.88291099
Airfoil_49,0.0189613,0.403834,0.0507309,0.146727,0.449397,0.0210915,0.534176,0.0,0.0,3.19936,-18.0041,0,0.35000815
Airfoil_49,0.0189613,0.403834,0.0507309,0.146727,0.449397,0.0210915,0.534176,0.0,0.0,3.19936,-18.0041,6,0.98125718
Airfoil_49,0.0189613,0.403834,0.0507309,0.146727,0.449397,0.0210915,0.534176,0.0,0.0,3.19936,-18.0041,12,1.53553367
Airfoil_49,0.0189613,0.403834,0.0507309,0.146727,0.449397,0.0210915,0.534176,0.0,0.0,3.19936,-18.0041,14,1.67935198
Airfoil_49,0.0189613,0.403834,0.0507309,0.146727,0.449397,0.0210915,0.534176,0.0,0.0,3.19936,-18.0041,16,1.78635122
Airfoil_50,0.0177004,0.380837,0.10779,-0.990538,0.392118,0.0378048,-1.00033,0.0,0.0,1.71353,-7.31159,0,0.44256337
Airfoil_50,0.0177004,0.380837,0.10779,-0.990538,0.392118,0.0378048,-1.00033,0.0,0.0,1.71353,-7.31159,6,1.08697577
Airfoil_50,0.0177004,0.380837,0.10779,-0.990538,0.392118,0.0378048,-1.00033,0.0,0.0,1.71353,-7.31159,12,1.59131112
Airfoil_50,0.0177004,0.380837,0.10779,-0.990538,0.392118,0.0378048,-1.00033,0.0,0.0,1.71353,-7.31159,14,1.65768355
Airfoil_50,0.0177004,0.380837,0.10779,-0.990538,0.392118,0.0378048,-1.00033,0.0,0.0,1.71353,-7.31159,16,1.65273458
Airfoil_51,0.0241243,0.428233,0.111243,-0.674814,0.353366,-0.0524124,0.892752,0.0,0.0,4.51548,-6.62125,0,0.3322954
Airfoil_51,0.0241243,0.428233,0.111243,-0.674814,0.353366,-0.0524124,0.892752,0.0,0.0,4.51548,-6.62125,6,0.95300335
Airfoil_51,0.0241243,0.428233,0.111243,-0.674814,0.353366,-0.0524124,0.892752,0.0,0.0,4.51548,-6.62125,12,1.36894088
Airfoil_51,0.0241243,0.428233,0.111243,-0.674814,0.353366,-0.0524124,0.892752,0.0,0.0,4.51548,-6.62125,14,1.45950406
Airfoil_51,0.0241243,0.428233,0.111243,-0.674814,0.353366,-0.0524124,0.892752,0.0,0.0,4.51548,-6.62125,16,1.54458249
Airfoil_52,0.0224155,0.510016,0.0604682,-1.22811,0.442282,-0.0355663,-1.80316,0.0,0.0,21.455,-14.6883,0,-0.20690492
Airfoil_52,0.0224155,0.510016,0.0604682,-1.22811,0.442282,-0.0355663,-1.80316,0.0,0.0,21.455,-14.6883,6,0.45670158
Airfoil_52,0.0224155,0.510016,0.0604682,-1.22811,0.442282,-0.0355663,-1.80316,0.0,0.0,21.455,-14.6883,12,0.79121578
Airfoil_52,0.0224155,0.510016,0.0604682,-1.22811,0.442282,-0.0355663,-1.80316,0.0,0.0,21.455,-14.6883,14,0.06949123
Airfoil_52,0.0224155,0.510016,0.0604682,-1.22811,0.442282,-0.0355663,-1.80316,0.0,0.0,21.455,-14.6883,16,-0.11766036
Airfoil_53,0.022305,0.335086,0.0594564,-1.03874,0.433547,-0.0547153,-0.860238,0.0,0.0,-0.553634,-10.5648,0,-0.25939806
Airfoil_53,0.022305,0.335086,0.0594564,-1.03874,0.433547,-0.0547153,-0.860238,0.0,0.0,-0.553634,-10.5648,6,0.40770623
Airfoil_53,0.022305,0.335086,0.0594564,-1.03874,0.433547,-0.0547153,-0.860238,0.0,0.0,-0.553634,-10.5648,12,1.03889314
Airfoil_53,0.022305,0.335086,0.0594564,-1.03874,0.433547,-0.0547153,-0.860238,0.0,0.0,-0.553634,-10.5648,14,1.1441515
Airfoil_53,0.022305,0.335086,0.0594564,-1.03874,0.433547,-0.0547153,-0.860238,0.0,0.0,-0.553634,-10.5648,16,0.25707812
Airfoil_54,0.0106637,0.330431,0.110394,-1.48251,0.401244,-0.0660071,-0.811237,0.0,0.0,-2.39993,-2.14368,0,-0.03369653
Airfoil_54,0.0106637,0.330431,0.110394,-1.48251,0.401244,-0.0660071,-0.811237,0.0,0.0,-2.39993,-2.14368,6,0.60714093
Airfoil_54,0.0106637,0.330431,0.110394,-1.48251,0.401244,-0.0660071,-0.811237,0.0,0.0,-2.39993,-2.14368,12,1.06609812
Airfoil_54,0.0106637,0.330431,0.110394,-1.48251,0.401244,-0.0660071,-0.811237,0.0,0.0,-2.39993,-2.14368,14,1.04910493
Airfoil_54,0.0106637,0.330431,0.110394,-1.48251,0.401244,-0.0660071,-0.811237,0.0,0.0,-2.39993,-2.14368,16,1.04876308
Airfoil_55,0.0210627,0.53062,0.0651569,-1.9008,0.310499,-0.0120545,0.13536,0.0,0.0,2.36528,-12.5941,0,0.20395267
Airfoil_55,0.0210627,0.53062,0.0651569,-1.9008,0.310499,-0.0120545,0.13536,0.0,0.0,2.36528,-12.5941,6,0.76745274
Airfoil_55,0.0210627,0.53062,0.0651569,-1.9008,0.310499,-0.0120545,0.13536,0.0,0.0,2.36528,-12.5941,12,1.21248067
Airfoil_55,0.0210627,0.53062,0.0651569,-1.9008,0.310499,-0.0120545,0.13536,0.0,0.0,2.36528,-12.5941,14,0.82245173
Airfoil_55,0.0210627,0.53062,0.0651569,-1.9008,0.310499,-0.0120545,0.13536,0.0,0.0,2.36528,-12.5941,16,0.80261438
Airfoil_56,0.0125774,0.544995,0.110248,-0.208174,0.424717,-0.130489,-1.98644,0.0,0.0,23.5684,-16.6441,0,0.59536949
Airfoil_56,0.0125774,0.544995,0.110248,-0.208174,0.424717,-0.130489,-1.98644,0.0,0.0,23.5684,-16.6441,6,0.92637334
Airfoil_56,0.0125774,0.544995,0.110248,-0.208174,0.424717,-0.130489,-1.98644,0.0,0.0,23.5684,-16.6441,12,1.01669093
Airfoil_56,0.0125774,0.544995,0.110248,-0.208174,0.424717,-0.130489,-1.98644,0.0,0.0,23.5684,-16.6441,14,1.02595685
Airfoil_56,0.0125774,0.544995,0.110248,-0.208174,0.424717,-0.130489,-1.98644,0.0,0.0,23.5684,-16.6441,16,0.9732888
Airfoil_57,0.0108978,0.353742,0.099879,-1.71119,0.39128,0.00197533,-1.677,0.0,0.0,3.81609,-4.7767,0,-0.01200025
Airfoil_57,0.0108978,0.353742,0.099879,-1.71119,0.39128,0.00197533,-1.677,0.0,0.0,3.81609,-4.7767,6,0.66073358
Airfoil_57,0.0108978,0.353742,0.099879,-1.71119,0.39128,0.00197533,-1.677,0.0,0.0,3.81609,-4.7767,12,1.08648469
Airfoil_57,0.0108978,0.353742,0.099879,-1.71119,0.39128,0.00197533,-1.677,0.0,0.0,3.81609,-4.7767,14,1.11172958
Airfoil_57,0.0108978,0.353742,0.099879,-1.71119,0.39128,0.00197533,-1.677,0.0,0.0,3.81609,-4.7767,16,1.14470545
Airfoil_58,0.017715,0.43816,0.0623536,-0.231346,0.403804,-0.147432,0.720144,0.0,0.0,5.30288,-2.87246,0,-0.35950899
Airfoil_58,0.017715,0.43816,0.0623536,-0.231346,0.403804,-0.147432,0.720144,0.0,0.0,5.30288,-2.87246,6,0.21762294
Airfoil_58,0.017715,0.43816,0.0623536,-0.231346,0.403804,-0.147432,0.720144,0.0,0.0,5.30288,-2.87246,12,0.73980847
Airfoil_58,0.017715,0.43816,0.0623536,-0.231346,0.403804,-0.147432,0.720144,0.0,0.0,5.30288,-2.87246,14,0.89955907
Airfoil_58,0.017715,0.43816,0.0623536,-0.231346,0.403804,-0.147432,0.720144,0.0,0.0,5.30288,-2.87246,16,1.0046601
Airfoil_59,0.0122564,0.341383,0.101184,-0.123868,0.343734,-0.07011,0.331955,0.0,0.0,20.3386,-2.91362,0,0.04529275
Airfoil_59,0.0122564,0.341383,0.101184,-0.123868,0.343734,-0.07011,0.331955,0.0,0.0,20.3386,-2.91362,6,0.43528036
Airfoil_59,0.0122564,0.341383,0.101184,-0.123868,0.343734,-0.07011,0.331955,0.0,0.0,20.3386,-2.91362,12,0.87608725
Airfoil_59,0.0122564,0.341383,0.101184,-0.123868,0.343734,-0.07011,0.331955,0.0,0.0,20.3386,-2.91362,14,1.02189133
Airfoil_59,0.0122564,0.341383,0.101184,-0.123868,0.343734,-0.07011,0.331955,0.0,0.0,20.3386,-2.91362,16,1.14417623
Airfoil_60,0.015522,0.388987,0.0661713,-0.207579,0.343845,-0.101119,-1.39152,0.0,0.0,-11.6837,-19.386,0,0.36300134
Airfoil_60,0.015522,0.388987,0.0661713,-0.207579,0.343845,-0.101119,-1.39152,0.0,0.0,-11.6837,-19.386,6,0.86629492
Airfoil_60,0.015522,0.388987,0.0661713,-0.207579,0.343845,-0.101119,-1.39152,0.0,0.0,-11.6837,-19.386,12,0.94080908
Airfoil_60,0.015522,0.388987,0.0661713,-0.207579,0.343845,-0.101119,-1.39152,0.0,0.0,-11.6837,-19.386,14,0.78745665
Airfoil_60,0.015522,0.388987,0.0661713,-0.207579,0.343845,-0.101119,-1.39152,0.0,0.0,-11.6837,-19.386,16,0.86472495
Airfoil_61,0.0214416,0.391448,0.0597741,-1.39219,0.315363,-0.0824052,-0.604837,0.0,0.0,-4.26653,-4.03955,0,-0.30336471
Airfoil_61,0.0214416,0.391448,0.0597741,-1.39219,0.315363,-0.0824052,-0.604837,0.0,0.0,-4.26653,-4.03955,6,0.24982303
Airfoil_61,0.0214416,0.391448,0.0597741,-1.39219,0.315363,-0.0824052,-0.604837,0.0,0.0,-4.26653,-4.03955,12,0.46905011
Airfoil_61,0.0214416,0.391448,0.0597741,-1.39219,0.315363,-0.0824052,-0.604837,0.0,0.0,-4.26653,-4.03955,14,0.53116418
Airfoil_61,0.0214416,0.391448,0.0597741,-1.39219,0.315363,-0.0824052,-0.604837,0.0,0.0,-4.26653,-4.03955,16,0.57619518
Airfoil_62,0.0168632,0.404431,0.0980885,-1.15634,0.446483,-0.074158,0.824421,0.0,0.0,-2.43901,-0.0107455,0,0.09853185
Airfoil_62,0.0168632,0.404431,0.0980885,-1.15634,0.446483,-0.074158,0.824421,0.0,0.0,-2.43901,-0.0107455,6,0.78316044
Airfoil_62,0.0168632,0.404431,0.0980885,-1.15634,0.446483,-0.074158,0.824421,0.0,0.0,-2.43901,-0.0107455,12,1.29741494
Airfoil_62,0.0168632,0.404431,0.0980885,-1.15634,0.446483,-0.074158,0.824421,0.0,0.0,-2.43901,-0.0107455,14,1.35397061
Airfoil_62,0.0168632,0.404431,0.0980885,-1.15634,0.446483,-0.074158,0.824421,0.0,0.0,-2.43901,-0.0107455,16,1.38833618
Airfoil_63,0.0244756,0.470171,0.0478226,0.116902,0.340389,-0.0295472,-0.587344,0.0,0.0,15.3688,-3.58925,0,-0.17075285
Airfoil_63,0.0244756,0.470171,0.0478226,0.116902,0.340389,-0.0295472,-0.587344,0.0,0.0,15.3688,-3.58925,6,0.50326688
Airfoil_63,0.0244756,0.470171,0.0478226,0.116902,0.340389,-0.0295472,-0.587344,0.0,0.0,15.3688,-3.58925,12,1.08589961
Airfoil_63,0.0244756,0.470171,0.0478226,0.116902,0.340389,-0.0295472,-0.587344,0.0,0.0,15.3688,-3.58925,14,1.23805542
Airfoil_63,0.0244756,0.470171,0.0478226,0.116902,0.340389,-0.0295472,-0.587344,0.0,0.0,15.3688,-3.58925,16,1.36080349
Airfoil_64,0.0239692,0.533075,0.0850039,-1.62869,0.395048,0.0395378,-1.00405,0.0,0.0,14.2024,-3.13382,0,0.21495162
Airfoil_64,0.0239692,0.533075,0.0850039,-1.62869,0.395048,0.0395378,-1.00405,0.0,0.0,14.2024,-3.13382,6,0.86432773
Airfoil_64,0.0239692,0.533075,0.0850039,-1.62869,0.395048,0.0395378,-1.00405,0.0,0.0,14.2024,-3.13382,12,1.27247508
Airfoil_64,0.0239692,0.533075,0.0850039,-1.62869,0.395048,0.0395378,-1.00405,0.0,0.0,14.2024,-3.13382,14,1.2782153
Airfoil_64,0.0239692,0.533075,0.0850039,-1.62869,0.395048,0.0395378,-1.00405,0.0,0.0,14.2024,-3.13382,16,1.42673144
Airfoil_65,0.0176781,0.478289,0.0770843,-0.0555022,0.339176,-0.110935,0.181374,0.0,0.0,-18.059,-5.11151,0,-0.04915027
Airfoil_65,0.0176781,0.478289,0.0770843,-0.0555022,0.339176,-0.110935,0.181374,0.0,0.0,-18.059,-5.11151,6,0.54361648
Airfoil_65,0.0176781,0.478289,0.0770843,-0.0555022,0.339176,-0.110935,0.181374,0.0,0.0,-18.059,-5.11151,12,1.13698115
Airfoil_65,0.0176781,0.478289,0.0770843,-0.0555022,0.339176,-0.110935,0.181374,0.0,0.0,-18.059,-5.11151,14,1.2984904
Airfoil_65,0.0176781,0.478289,0.0770843,-0.0555022,0.339176,-0.110935,0.181374,0.0,0.0,-18.059,-5.11151,16,1.43494909
Airfoil_66,0.0247928,0.341555,0.104021,-1.20377,0.353653,-0.0733367,0.646917,0.0,0.0,10.6119,-11.3579,0,-0.07252808
Airfoil_66,0.0247928,0.341555,0.104021,-1.20377,0.353653,-0.0733367,0.646917,0.0,0.0,10.6119,-11.3579,6,0.6097048
Airfoil_66,0.0247928,0.341555,0.104021,-1.20377,0.353653,-0.0733367,0.646917,0.0,0.0,10.6119,-11.3579,12,1.09567173
Airfoil_66,0.0247928,0.341555,0.104021,-1.20377,0.353653,-0.0733367,0.646917,0.0,0.0,10.6119,-11.3579,14,1.16625707
Airfoil_66,0.0247928,0.341555,0.104021,-1.20377,0.353653,-0.0733367,0.646917,0.0,0.0,10.6119,-11.3579,16,1.18649906
Airfoil_67,0.0141034,0.460324,0.114645,-0.863552,0.438526,-0.0348201,0.353334,0.0,0.0,2.73566,-17.0583,0,0.30550058
Airfoil_67,0.0141034,0.460324,0.114645,-0.863552,0.438526,-0.0348201,0.353334,0.0,0.0,2.73566,-17.0583,6,0.85006353
Airfoil_67,0.0141034,0.460324,0.114645,-0.863552,0.438526,-0.0348201,0.353334,0.0,0.0,2.73566,-17.0583,12,1.25786179
Airfoil_67,0.0141034,0.460324,0.114645,-0.863552,0.438526,-0.0348201,0.353334,0.0,0.0,2.73566,-17.0583,14,1.35782729
Airfoil_67,0.0141034,0.460324,0.114645,-0.863552,0.438526,-0.0348201,0.353334,0.0,0.0,2.73566,-17.0583,16,1.43624084
Airfoil_68,0.022294,0.494487,0.0771145,0.111504,0.402199,-0.139187,-0.487184,0.0,0.0,24.1117,-1.53565,0,-0.11392983
Airfoil_68,0.022294,0.494487,0.0771145,0.111504,0.402199,-0.139187,-0.487184,0.0,0.0,24.1117,-1.53565,6,0.53203705
Airfoil_68,0.022294,0.494487,0.0771145,0.111504,0.402199,-0.139187,-0.487184,0.0,0.0,24.1117,-1.53565,12,0.43564582
Airfoil_68,0.022294,0.494487,0.0771145,0.111504,0.402199,-0.139187,-0.487184,0.0,0.0,24.1117,-1.53565,14,0.54034527
Airfoil_68,0.022294,0.494487,0.0771145,0.111504,0.402199,-0.139187,-0.487184,0.0,0.0,24.1117,-1.53565,16,0.68269266
Airfoil_69,0.00932483,0.521214,0.115004,-1.67749,0.323085,-0.0643066,0.279034,0.0,0.0,7.66863,-1.35408,0,0.09511657
Airfoil_69,0.00932483,0.521214,0.115004,-1.67749,0.323085,-0.0643066,0.279034,0.0,0.0,7.66863,-1.35408,6,0.57164724
Airfoil_69,0.00932483,0.521214,0.115004,-1.67749,0.323085,-0.0643066,0.279034,0.0,0.0,7.66863,-1.35408,12,0.94549647
Airfoil_69,0.00932483,0.521214,0.115004,-1.67749,0.323085,-0.0643066,0.279034,0.0,0.0,7.66863,-1.35408,14,1.04054767
Airfoil_69,0.00932483,0.521214,0.115004,-1.67749,0.323085,-0.0643066,0.279034,0.0,0.0,7.66863,-1.35408,16,0.77276891
Airfoil_70,0.00842682,0.493197,0.0781882,0.0383484,0.327545,-0.102206,-0.182037,0.0,0.0,-15.1151,-5.57178,0,0.21242704
Airfoil_70,0.00842682,0.493197,0.0781882,0.0383484,0.327545,-0.102206,-0.182037,0.0,0.0,-15.1151,-5.57178,6,0.36658089
Airfoil_70,0.00842682,0.493197,0.0781882,0.0383484,0.327545,-0.102206,-0.182037,0.0,0.0,-15.1151,-5.57178,12,0.92996981
Airfoil_70,0.00842682,0.493197,0.0781882,0.0383484,0.327545,-0.102206,-0.182037,0.0,0.0,-15.1151,-5.57178,14,1.08465808
Airfoil_70,0.00842682,0.493197,0.0781882,0.0383484,0.327545,-0.102206,-0.182037,0.0,0.0,-15.1151,-5.57178,16,1.20771464
Airfoil_71,0.0203855,0.517903,0.0780955,-0.485132,0.319502,-0.0461602,-1.92412,0.0,0.0,-4.11031,-13.2716,0,27119.23763039
Airfoil_71,0.0203855,0.517903,0.0780955,-0.485132,0.319502,-0.0461602,-1.92412,0.0,0.0,-4.11031,-13.2716,6,-5001.95290828
Airfoil_71,0.0203855,0.517903,0.0780955,-0.485132,0.319502,-0.0461602,-1.92412,0.0,0.0,-4.11031,-13.2716,12,151695.69311575
Airfoil_71,0.0203855,0.517903,0.0780955,-0.485132,0.319502,-0.0461602,-1.92412,0.0,0.0,-4.11031,-13.2716,14,312201.42527412
Airfoil_71,0.0203855,0.517903,0.0780955,-0.485132,0.319502,-0.0461602,-1.92412,0.0,0.0,-4.11031,-13.2716,16,38851.78819635
Airfoil_72,0.0151554,0.410596,0.104541,-1.56534,0.370101,0.0423248,-0.494133,0.0,0.0,-16.2776,-15.8848,0,0.73714072
Airfoil_72,0.0151554,0.410596,0.104541,-1.56534,0.370101,0.0423248,-0.494133,0.0,0.0,-16.2776,-15.8848,6,1.35648453
Airfoil_72,0.0151554,0.410596,0.104541,-1.56534,0.370101,0.0423248,-0.494133,0.0,0.0,-16.2776,-15.8848,12,1.83631339
Airfoil_72,0.0151554,0.410596,0.104541,-1.56534,0.370101,0.0423248,-0.494133,0.0,0.0,-16.2776,-15.8848,14,1.8453667
Airfoil_72,0.0151554,0.410596,0.104541,-1.56534,0.370101,0.0423248,-0.494133,0.0,0.0,-16.2776,-15.8848,16,1.7686056
Airfoil_73,0.0139949,0.343374,0.0442707,-1.88787,0.390459,-0.120785,0.504395,0.0,0.0,-5.37831,-3.35381,0,-0.58082053
Airfoil_73,0.0139949,0.343374,0.0442707,-1.88787,0.390459,-0.120785,0.504395,0.0,0.0,-5.37831,-3.35381,6,0.14563946
Airfoil_73,0.0139949,0.343374,0.0442707,-1.88787,0.390459,-0.120785,0.504395,0.0,0.0,-5.37831,-3.35381,12,-0.0166008
Airfoil_73,0.0139949,0.343374,0.0442707,-1.88787,0.390459,-0.120785,0.504395,0.0,0.0,-5.37831,-3.35381,14,0.24103613
Airfoil_73,0.0139949,0.343374,0.0442707,-1.88787,0.390459,-0.120785,0.504395,0.0,0.0,-5.37831,-3.35381,16,0.31150988
Airfoil_74,0.0244703,0.369484,0.0641775,-1.35803,0.363339,-0.125185,-1.06122,0.0,0.0,-21.9519,-9.21689,0,0.03674342
Airfoil_74,0.0244703,0.369484,0.0641775,-1.35803,0.363339,-0.125185,-1.06122,0.0,0.0,-21.9519,-9.21689,6,-7994.70426927
Airfoil_74,0.0244703,0.369484,0.0641775,-1.35803,0.363339,-0.125185,-1.06122,0.0,0.0,-21.9519,-9.21689,12,0.64483639
Airfoil_74,0.0244703,0.369484,0.0641775,-1.35803,0.363339,-0.125185,-1.06122,0.0,0.0,-21.9519,-9.21689,14,0.69947557
Airfoil_74,0.0244703,0.369484,0.0641775,-1.35803,0.363339,-0.125185,-1.06122,0.0,0.0,-21.9519,-9.21689,16,-0.15367265
Airfoil_75,0.0224634,0.4582,0.0413063,-0.589856,0.420079,0.0195312,-0.685009,0.0,0.0,-24.9772,-0.821199,0,-0.32416954
Airfoil_75,0.0224634,0.4582,0.0413063,-0.589856,0.420079,0.0195312,-0.685009,0.0,0.0,-24.9772,-0.821199,6,0.34843228
Airfoil_75,0.0224634,0.4582,0.0413063,-0.589856,0.420079,0.0195312,-0.685009,0.0,0.0,-24.9772,-0.821199,12,0.68340854
Airfoil_75,0.0224634,0.4582,0.0413063,-0.589856,0.420079,0.0195312,-0.685009,0.0,0.0,-24.9772,-0.821199,14,0.76699823
Airfoil_75,0.0224634,0.4582,0.0413063,-0.589856,0.420079,0.0195312,-0.685009,0.0,0.0,-24.9772,-0.821199,16,0.82807408
Airfoil_76,0.0150052,0.376581,0.0931738,-1.52948,0.397478,-0.13942,-0.411277,0.0,0.0,-7.88529,-1.60067,0,0.58802222
Airfoil_76,0.0150052,0.376581,0.0931738,-1.52948,0.397478,-0.13942,-0.411277,0.0,0.0,-7.88529,-1.60067,6,1.21902788
Airfoil_76,0.0150052,0.376581,0.0931738,-1.52948,0.397478,-0.13942,-0.411277,0.0,0.0,-7.88529,-1.60067,12,1.46653231
Airfoil_76,0.0150052,0.376581,0.0931738,-1.52948,0.397478,-0.13942,-0.411277,0.0,0.0,-7.88529,-1.60067,14,1.5109898
Airfoil_76,0.0150052,0.376581,0.0931738,-1.52948,0.397478,-0.13942,-0.411277,0.0,0.0,-7.88529,-1.60067,16,1.4895561
